id,cfname,namefaci,region,region_psgc,province,province_psgc,city_mun,city_mun_psgc,north_coord,east_coord,updateddate,addeddate,reportdate,ibc,mechvent_facown,mechven_outsrc,swab_tr,swab_untr,spec_stor,spec_stor_temp,spec_trans,spec_trans_temp,ipc_fac_mng,ipc_safety_ofc,ipc_officer,ipc_zoning,ipc_pt_place,ipc_tempcheck,ipc_symptom,ipc_WHO,ipc_disinfect,ipc_waste,ipc_exitentrance,ipc_dedicatedhcw,ipc_rtw,ipc_training,ipc_transport,phic_irm
1213,"CENTRAL LUZON DOCTORS? HOSPITAL, INC.",CENTRAL LUZON DOCTORS HOSPITAL,REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,CITY OF TARLAC (CAPITAL),PH036916000,0.0,0.0,2020-07-20 16:08:14,2020-07-20 16:08:14,2020-07-20 00:00:00,123,0,10,1,4,1,1,0,20,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
1031,TUCAY MULTI-SPECIALTY HOSPITAL,TUCAY MULTI-SPECIALTY HOSPITAL,REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,CITY OF TARLAC (CAPITAL),PH036916000,0.0,0.0,2020-07-12 12:12:33,2020-07-12 12:12:33,2020-07-12 00:00:00,13,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1247,TALON GENERAL HOSPITAL,TALON GENERAL HOSPITAL,REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,CITY OF TARLAC (CAPITAL),PH036916000,0.0,0.0,2020-07-24 12:14:55,2020-07-24 12:14:55,2020-07-24 00:00:00,50,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
421,TARLAC PROVINCIAL HOSPITAL,TARLAC PROVINCIAL HOSPITAL,REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,CITY OF TARLAC (CAPITAL),PH036916000,0.0,0.0,2020-07-03 11:10:13,2020-07-03 11:10:13,2020-07-03 00:00:00,408,10,0,3,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
708,OSPITAL NING CAPAS,OSPITAL NING CAPAS,REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,CAPAS,PH036904000,0.0,0.0,2020-07-05 13:53:54,2020-07-05 13:53:54,2020-07-05 00:00:00,52,0,0,0,0,0,0,3,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
408,"CONGRESSMAN ENRIQUE ""HENRY"" M. COJUANGCO MEMORIAL DISTRICT H","CONGRESSMAN ENRIQUE ""HENRY"" M. COJUANGCO MEMORIAL DISTRICT HOSPITAL",REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,MONCADA,PH036909000,0.0,0.0,2020-08-14 04:28:02,2020-07-03 10:47:22,2020-08-14 00:00:00,15,0,2,0,7,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
726,IMMACULATE CONCEPCION POLYCLINIC AND HOSPITAL INC,IMMACULATE CONCEPCION POLYCLINIC AND HOSPITAL INC,REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,CONCEPCION,PH036905000,0.0,0.0,2020-07-06 07:48:14,2020-07-06 07:48:14,2020-07-06 00:00:00,29,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
233,LA PAZ MEDICARE AND COMMUNITY HOSPITAL,LA PAZ MEDICARE AND COMMUNITY HOSPITAL,REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,LA PAZ,PH036907000,0.0,0.0,2020-07-02 16:55:07,2020-07-02 16:55:07,2020-07-02 00:00:00,27,0,2,3,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
374,ZAMBALES MEDICAL MISSION GROUP COOP HOSPITAL,ZAMBALES MEDICAL MISSION GROUP COOP HOSPITAL,REGION III (CENTRAL LUZON),PH030000000,ZAMBALES,PH037100000,OLONGAPO CITY,PH037107000,0.0,0.0,2020-07-03 10:00:34,2020-07-03 10:00:34,2020-07-03 00:00:00,15,0,0,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
737,OSPITAL NG SANTA CRUZ,OSPITAL NG SANTA CRUZ,REGION III (CENTRAL LUZON),PH030000000,ZAMBALES,PH037100000,SANTA CRUZ,PH037113000,0.0,0.0,2020-07-06 10:10:57,2020-07-06 10:10:57,2020-07-06 00:00:00,58,0,0,0,6,0,0,1,10,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
886,PRES. RAMON MAGSAYSAY MEMORIAL HOSPITAL,PRES. RAMON MAGSAYSAY MEMORIAL HOSPITAL,REGION III (CENTRAL LUZON),PH030000000,ZAMBALES,PH037100000,IBA (CAPITAL),PH037105000,0.0,0.0,2020-07-08 14:11:26,2020-07-08 14:11:26,2020-07-08 00:00:00,62,0,4,8,10,1,1,0,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
742,CANDELARIA DISTRICT HOSPITAL,CANDELARIA DISTRICT HOSPITAL,REGION III (CENTRAL LUZON),PH030000000,ZAMBALES,PH037100000,CANDELARIA,PH037103000,0.0,0.0,2020-07-06 11:10:44,2020-07-06 11:10:44,2020-07-06 00:00:00,92,0,0,0,1,1,1,3,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
70,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER-BAYPOINTE, INC. (fo","ALLIED CARE EXPERTS (ACE) MEDICAL CENTER - BAYPOINTE, INC.",REGION III (CENTRAL LUZON),PH030000000,ZAMBALES,PH037100000,SUBIC,PH037114000,0.0,0.0,2020-07-02 12:26:17,2020-07-02 12:26:17,2020-07-02 00:00:00,87,0,7,2,1,1,1,4,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
447,SAN MARCELINO DISTRICT HOSPITAL,SAN MARCELINO DISTRICT HOSPITAL,REGION III (CENTRAL LUZON),PH030000000,ZAMBALES,PH037100000,SAN MARCELINO,PH037111000,0.0,0.0,2020-07-03 12:12:31,2020-07-03 12:12:31,2020-07-03 00:00:00,110,0,0,3,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
422,RIDON'S ST. JUDE MEDICAL CENTER,RIDON'S ST. JUDE MEDICAL CENTER,REGION III (CENTRAL LUZON),PH030000000,ZAMBALES,PH037100000,OLONGAPO CITY,PH037107000,0.0,0.0,2020-07-03 11:10:30,2020-07-03 11:10:30,2020-07-03 00:00:00,35,0,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1109,MOTHER AND CHILD HOSPITAL,MOTHER AND CHILD GENERAL HOSPITAL,REGION III (CENTRAL LUZON),PH030000000,ZAMBALES,PH037100000,OLONGAPO CITY,PH037107000,0.0,0.0,2020-07-15 09:55:07,2020-07-15 09:55:07,2020-07-15 00:00:00,15,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
752,STA. CECILIA MEDICAL CENTER,STA. CECILIA MEDICAL CENTER,REGION III (CENTRAL LUZON),PH030000000,ZAMBALES,PH037100000,IBA (CAPITAL),PH037105000,0.0,0.0,2020-07-06 12:51:21,2020-07-06 12:51:21,2020-07-06 00:00:00,27,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
731,DR. FLORENTINO C. DOBLE MEMORIAL HOSPITAL,DR. FLORENTINO C. DOBLE MEMORIAL HOSPITAL,REGION III (CENTRAL LUZON),PH030000000,ZAMBALES,PH037100000,BOTOLAN,PH037101000,0.0,0.0,2020-07-06 09:22:31,2020-07-06 09:22:31,2020-07-06 00:00:00,53,0,0,2,3,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
720,JAMES L. GORDON MEMORIAL HOSPITAL,JAMES L. GORDON MEMORIAL HOSPITAL,REGION III (CENTRAL LUZON),PH030000000,ZAMBALES,PH037100000,OLONGAPO CITY,PH037107000,0.0,0.0,2020-07-05 19:03:46,2020-07-05 17:27:35,2020-07-05 00:00:00,270,0,16,20,20,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
994,MAHAL NA VIRGEN MARIA SANTO ROSARIO DISTRICT HOSPITAL,MAHAL NA VIRGEN MARIA SANTO ROSARIO DISTRICT HOSPITAL,REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,ROSARIO,PH041021000,0.0,0.0,2020-07-10 16:02:22,2020-07-10 16:02:22,2020-07-10 00:00:00,14,0,0,3,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
135,MABINI GENERAL HOSPITAL,MABINI GENERAL HOSPITAL,REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,MABINI,PH041016000,0.0,0.0,2020-07-02 14:40:29,2020-07-02 14:40:29,2020-07-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,LITTLE ANGELS MEDICAL HOSPITAL,LITTLE ANGELS MEDICAL HOSPITAL,REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,LEMERY,PH041012000,0.0,0.0,2020-07-26 13:27:22,2020-07-26 13:27:22,2020-07-26 00:00:00,5,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1
826,SAINT PATRICK?S HOSPITAL MEDICAL CENTER,SAINT PATRICK'S HOSPITAL MEDICAL CENTER,REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,BATANGAS CITY (CAPITAL),PH041005000,0.0,0.0,2020-07-07 14:12:28,2020-07-07 14:12:28,2020-07-07 00:00:00,32,4,2,1,5,1,1,89,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
1146,TUY GENERAL HOSPITAL,TUY GENERAL HOSPITAL,REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,TUY,PH041034000,0.0,0.0,2020-07-16 08:22:48,2020-07-16 08:22:48,2020-07-16 00:00:00,15,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0
35,DR. ERNESTO H. MALABANAN MEMORIAL HOSPITAL,DR. ERNESTO H. MALABANAN MEMORIAL HOSPITAL,REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,LAUREL,PH041011000,0.0,0.0,2020-07-02 10:51:22,2020-07-02 10:51:22,2020-07-02 00:00:00,15,0,0,1,1,0,0,5,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1147,"SAN JUAN DOCTORS HOSPITAL, INC.","SAN JUAN DOCTORS HOSPITAL, INC.",REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,SAN JUAN,PH041023000,0.0,0.0,2020-07-16 08:44:46,2020-07-16 08:44:46,2020-07-16 00:00:00,28,0,0,2,2,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1
907,"ST. FRANCES CABRINI MEDICAL CENTER, INC.","ST. FRANCES CABRINI MEDICAL CENTER, INC.",REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,SANTO TOMAS,PH041028000,0.0,0.0,2020-07-08 18:03:10,2020-07-08 18:03:10,2020-07-08 00:00:00,57,0,7,0,6,1,1,4,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1258,"CHRIST THE SAVIOUR GENERAL HOSPITAL, INC.","CHRIST THE SAVIOUR GENERAL HOSPITAL, INC.",REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,ROSARIO,PH041021000,0.0,0.0,2020-07-25 15:23:47,2020-07-25 15:23:47,2020-07-25 00:00:00,29,0,0,1,5,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
572,METRO SAN JOSE MEDICAL CENTER,METRO SAN JOSE MEDICAL CENTER,REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,SAN JOSE,PH041022000,0.0,0.0,2020-07-03 16:52:57,2020-07-03 16:52:57,2020-07-03 00:00:00,50,0,5,0,1,1,1,5,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
945,METRO LIPA MEDICAL CENTER,METRO LIPA MEDICAL CENTER,REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,LIPA CITY,PH041014000,0.0,0.0,2020-07-10 07:35:44,2020-07-10 07:35:44,2020-07-10 00:00:00,48,3,3,2,0,1,1,5,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1172,QUEEN MARY HOSPITAL,QUEEN MARY HOSPITAL,REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,IBAAN,PH041010000,0.0,0.0,2020-07-17 09:34:36,2020-07-17 09:34:36,2020-07-17 00:00:00,15,0,0,0,2,0,0,0,10,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
1243,JABEZ MEDICAL CENTER,JABEZ MEDICAL CENTER,REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,NASUGBU,PH041019000,0.0,0.0,2020-07-24 10:41:14,2020-07-24 10:41:14,2020-07-24 00:00:00,25,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
276,LOBO MUNICIPAL HOSPITAL,LOBO MUNICIPAL HOSPITAL,REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,LOBO,PH041015000,0.0,0.0,2020-08-05 18:27:10,2020-07-02 23:22:40,2020-08-05 00:00:00,19,0,0,1,2,0,0,2,5,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
1242,"STO. ROSARIO HOSPITAL, INC.","STO. ROSARIO HOSPITAL, INC.",REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,ROSARIO,PH041021000,0.0,0.0,2020-07-24 10:33:57,2020-07-24 10:33:57,2020-07-24 00:00:00,50,0,0,0,3,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
161,METRO LEMERY MEDICAL CENTER,METRO LEMERY MEDICAL CENTER,REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,LEMERY,PH041012000,0.0,0.0,2020-07-02 15:13:51,2020-07-02 15:13:51,2020-07-02 00:00:00,50,0,2,0,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
413,METRO BALAYAN MEDICAL CENTER,METRO BALAYAN MEDICAL CENTER,REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,BALAYAN,PH041003000,0.0,0.0,2020-07-03 10:59:33,2020-07-03 10:59:33,2020-07-03 00:00:00,38,0,3,2,0,0,0,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
276,LOBO MUNICIPAL HOSPITAL,LOBO MUNICIPAL HOSPITAL,REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,LOBO,PH041015000,0.0,0.0,2020-07-02 23:22:40,2020-07-02 23:22:40,2020-07-02 00:00:00,18,0,0,1,2,0,0,2,5,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
294,BALAYAN BAYVIEW HOSPITAL AND MEDICAL CENTER,BALAYAN BAYVIEW HOSPITAL AND MEDICAL CENTER,REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,BALAYAN,PH041003000,0.0,0.0,2020-07-03 07:41:30,2020-07-03 07:41:30,2020-07-03 00:00:00,45,2,2,2,2,0,0,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
143,MARTIN MARASIGAN MEMORIAL HOSPITAL,MARTIN MARASIGAN MEMORIAL HOSPITAL,REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,CUENCA,PH041009000,0.0,0.0,2020-07-02 14:51:30,2020-07-02 14:51:30,2020-07-02 00:00:00,15,0,0,1,3,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
944,SAINT VINCENT DE PAUL HOSPITAL,SAINT VINCENT DE PAUL HOSPITAL,REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,SANTO TOMAS,PH041028000,0.0,0.0,2020-07-10 07:00:51,2020-07-10 07:00:51,2020-07-10 00:00:00,15,0,0,0,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
60,APACIBLE MEMORIAL DISTRICT HOSPITAL,APACIBLE MEMORIAL DISTRICT HOSPITAL,REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,NASUGBU,PH041019000,0.0,0.0,2020-07-02 11:59:28,2020-07-02 11:59:28,2020-07-02 00:00:00,50,0,0,1,0,0,0,0,10,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0
513,PALMA-MALALUAN HOSPITAL,PALMA-MALALUAN HOSPITAL,REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,ROSARIO,PH041021000,0.0,0.0,2020-07-03 14:29:46,2020-07-03 14:29:46,2020-07-03 00:00:00,25,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
189,N.L. VILLA MEMORIAL MEDICAL CENTER,N.L. VILLA MEMORIAL MEDICAL CENTER,REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,LIPA CITY,PH041014000,0.0,0.0,2020-07-02 15:38:55,2020-07-02 15:38:55,2020-07-02 00:00:00,48,1,2,2,0,0,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
767,BATANGAS PROVINCIAL HOSPITAL,BATANGAS PROVINCIAL HOSPITAL,REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,LEMERY,PH041012000,0.0,0.0,2020-07-06 15:23:43,2020-07-06 15:23:43,2020-07-06 00:00:00,52,0,0,1,8,0,0,2,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
139,SILVA'S CLINIC,SILVA'S CLINIC,REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,CITY OF TANAUAN,PH041031000,0.0,0.0,2020-07-02 14:47:27,2020-07-02 14:47:27,2020-07-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,MEDICAL CENTER WESTERN BATANGAS,MEDICAL CENTER WESTERN BATANGAS,REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,BALAYAN,PH041003000,0.0,0.0,2020-07-03 09:36:33,2020-07-03 09:36:33,2020-07-03 00:00:00,40,5,0,2,0,1,1,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
156,BAUAN DOCTORS GENERAL HOSPITAL,BAUAN DOCTORS GENERAL HOSPITAL,REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,BAUAN,PH041006000,0.0,0.0,2020-07-02 15:10:17,2020-07-02 15:10:17,2020-07-02 00:00:00,100,4,0,0,4,0,0,5,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
546,DIVINE LOVE GENERAL HOSPITAL,DIVINE LOVE GENERAL HOSPITAL,REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,LIPA CITY,PH041014000,0.0,0.0,2020-07-03 15:43:53,2020-07-03 15:43:53,2020-07-03 00:00:00,14,0,0,3,3,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
165,TAAL POLYMEDIC HOSPITAL AND MEDICAL CENTER,TAAL POLYMEDIC HOSPITAL AND MEDICAL CENTER,REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,TAAL,PH041029000,0.0,0.0,2020-07-02 15:20:08,2020-07-02 15:20:08,2020-07-02 00:00:00,25,0,2,0,6,0,0,7,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
253,OSPITAL NG CALACA,OSPITAL NG CALACA,REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,CALACA,PH041007000,0.0,0.0,2020-07-02 18:18:02,2020-07-02 18:18:02,2020-07-02 00:00:00,35,0,0,2,0,0,0,5,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
348,FERNANDO AIR BASE HOSPITAL,FERNANDO AIR BASE HOSPITAL,REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,LIPA CITY,PH041014000,0.0,0.0,2020-07-03 09:31:00,2020-07-03 09:31:00,2020-07-03 00:00:00,50,0,0,0,2,1,1,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
234,"SAN ANTONIO MEDICAL CENTER OF LIPA, INC.","SAN ANTONIO MEDICAL CENTER OF LIPA, INC.",REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,LIPA CITY,PH041014000,0.0,0.0,2020-07-02 16:58:09,2020-07-02 16:58:09,2020-07-02 00:00:00,35,3,0,2,0,1,1,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1162,DIVINE CARE HOSPITAL MULTI SERVICES CORP.,DIVINE CARE HOSPITAL MULTI SERVICES CORP.,REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,SAN JUAN,PH041023000,0.0,0.0,2020-07-16 14:21:36,2020-07-16 14:21:36,2020-07-16 00:00:00,21,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
285,LEMERY DOCTORS MEDICAL CENTER,LEMERY DOCTORS MEDICAL CENTER,REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,LEMERY,PH041012000,0.0,0.0,2020-07-03 07:01:43,2020-07-03 07:01:43,2020-07-03 00:00:00,27,0,2,0,1,0,0,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1110,C.P. REYES HOSPITAL,C.P. REYES HOSPITAL,REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,CITY OF TANAUAN,PH041031000,0.0,0.0,2020-07-15 09:58:04,2020-07-15 09:58:04,2020-07-15 00:00:00,50,4,2,0,4,1,1,100,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
435,OSPITAL NG NASUGBU,OSPITAL NG NASUGBU,REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,NASUGBU,PH041019000,0.0,0.0,2020-07-03 11:40:19,2020-07-03 11:40:19,2020-07-03 00:00:00,25,0,0,0,3,1,1,5,20,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1271,UNTALAN GENERAL HOSPITAL,UNTALAN GENERAL HOSPITAL,REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,ROSARIO,PH041021000,0.0,0.0,2020-07-28 13:56:00,2020-07-28 13:56:00,2020-07-28 00:00:00,12,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
176,SAN JOSE DISTRICT HOSPITAL,SAN JOSE DISTRICT HOSPITAL,REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,SAN JOSE,PH041022000,0.0,0.0,2020-07-02 15:26:31,2020-07-02 15:26:31,2020-07-02 00:00:00,12,0,0,1,3,0,0,10,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
464,CALATAGAN MEDICARE HOSPITAL,CALATAGAN MEDICARE HOSPITAL,REGION IV-A (CALABAR ZON),PH040000000,BATANGAS,PH041000000,CALATAGAN,PH041008000,0.0,0.0,2020-07-03 12:55:35,2020-07-03 12:55:35,2020-07-03 00:00:00,25,0,0,1,2,0,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
85,OUR LADY OF THE WAY MEDICAL AND PEDIATRIC CLINIC,OUR LADY OF THE WAY MEDICAL AND PEDIATRIC CLINIC,REGION IV-A (CALABAR ZON),PH040000000,CAVITE,PH042100000,MAGALLANES,PH042112000,0.0,0.0,2020-07-02 13:18:36,2020-07-02 13:18:36,2020-07-02 00:00:00,8,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
1417,METRO SOUTH MEDICAL CENTER,METRO SOUTH MEDICAL CENTER,REGION IV-A (CALABAR ZON),PH040000000,CAVITE,PH042100000,BACOOR CITY,PH042103000,0.0,0.0,2020-08-07 15:43:04,2020-08-07 15:43:04,2020-08-07 00:00:00,32,0,3,0,13,1,1,3,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85,OUR LADY OF THE WAY MEDICAL AND PEDIATRIC CLINIC,OUR LADY OF THE WAY MEDICAL AND PEDIATRIC CLINIC,REGION IV-A (CALABAR ZON),PH040000000,CAVITE,PH042100000,MAGALLANES,PH042112000,0.0,0.0,2020-07-28 14:35:16,2020-07-02 13:18:36,2020-07-28 00:00:00,8,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
221,CITY OF GENERAL TRIAS DOCTORS MEDICAL CENTER INC. (formerly:,"CITY OF GENERAL TRIAS DOCTORS MEDICAL CENTER, INC.",REGION IV-A (CALABAR ZON),PH040000000,CAVITE,PH042100000,CITY OF GENERAL TRIAS,PH042108000,0.0,0.0,2020-07-02 16:35:54,2020-07-02 16:35:54,2020-07-02 00:00:00,100,0,13,0,13,1,1,7,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
164,PAREDES MEDICAL CENTER AND HOSPITAL,"PAREDES MEDICAL CENTER AND HOSPITAL, INC.",REGION IV-A (CALABAR ZON),PH040000000,CAVITE,PH042100000,IMUS CITY,PH042109000,0.0,0.0,2020-07-02 15:18:53,2020-07-02 15:18:53,2020-07-02 00:00:00,17,0,0,3,3,1,1,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
185,ST. DOMINIC MEDICAL CENTER INC.,"ST. DOMINIC MEDICAL CENTER, INC.",REGION IV-A (CALABAR ZON),PH040000000,CAVITE,PH042100000,BACOOR CITY,PH042103000,0.0,0.0,2020-07-02 15:35:58,2020-07-02 15:35:58,2020-07-02 00:00:00,43,0,4,1,8,1,1,5,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
162,"GENTRI MEDICAL CENTER AND HOSPITAL, INC.","GENTRI MEDICAL CENTER AND HOSPITAL, INC.",REGION IV-A (CALABAR ZON),PH040000000,CAVITE,PH042100000,CITY OF GENERAL TRIAS,PH042108000,0.0,0.0,2020-07-02 15:16:34,2020-07-02 15:16:34,2020-07-02 00:00:00,50,2,4,1,8,1,1,2,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82,VELAZCO HOSPITAL,VELAZCO HOSPITAL,REGION IV-A (CALABAR ZON),PH040000000,CAVITE,PH042100000,SILANG,PH042118000,0.0,0.0,2020-07-02 13:11:05,2020-07-02 13:11:05,2020-07-02 00:00:00,35,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1065,"PRIME GLOBAL CARE MEDICAL CENTER, INC.","PRIME GLOBAL CARE MEDICAL CENTER, INC.",REGION IV-A (CALABAR ZON),PH040000000,CAVITE,PH042100000,BACOOR CITY,PH042103000,0.0,0.0,2020-07-13 19:20:51,2020-07-13 19:20:51,2020-07-13 00:00:00,12,0,0,0,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0
1239,"CITY OF IMUS DOCTORS HOSPITAL, INC.","CITY OF IMUS DOCTORS HOSPITAL, INC.",REGION IV-A (CALABAR ZON),PH040000000,CAVITE,PH042100000,IMUS CITY,PH042109000,0.0,0.0,2020-07-23 15:37:37,2020-07-23 15:37:37,2020-07-23 00:00:00,30,0,5,12,12,1,0,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
